id,sender_id,receiver_id,amount,start_time
1016,5055,1367,100684,1029310
1017,5772,5961,99356,1029580
1018,4517,4602,99147,1030840
1019,4717,4249,98296,1036237
1020,4781,4924,97862,1036424
1021,2264,3821,99521,1036464
1022,2299,2955,99834,1037072
1023,2888,5395,100264,1038432
1024,1067,4852,99694,1039247
1025,1083,5867,101057,1040837
1026,2575,4154,99356,1041551
1027,313,4393,99803,1041682
1028,3767,3636,98924,1045166
1029,345,4952,98957,1046056
1030,3917,5811,101494,1046240
1031,1246,1942,98290,1046581
1032,2668,3485,100830,1047221
1033,3787,4656,99038,1048406
1034,2693,478,98046,1049900
1035,4541,5541,100417,1049920
1036,3519,1920,100770,1050475
1037,3588,818,101276,1050661
1038,2948,5708,100287,1051034
1039,2880,873,101172,1051552
1040,4932,3732,99738,1053691
1041,1110,3082,98096,1053940
1042,4424,1140,100129,1054413
1043,4510,1967,99694,1055076
1044,816,1469,99498,1055575
1045,2446,808,98759,1055810
1046,644,5619,100411,1055901
1047,29,121,100223,1056730
1048,4099,5921,99533,1058008
1049,1474,4792,99744,1058248
1050,4552,2272,100858,1058321
1051,1936,967,99437,1058503
1052,3923,4567,101569,1058623
1053,3392,1294,99037,1059290
1054,4509,1940,99818,1060200
1055,345,5016,100914,1061868
1056,1865,1467,100357,1063046
1057,2032,2711,101259,1063221
1058,963,1355,99130,1063357
1059,5860,880,100770,1063798
1060,4972,2632,99716,1063836
1061,4490,3885,99994,1064636
1062,4362,5144,100860,1067650
1063,3228,1425,99078,1067728
1064,4118,2733,100360,1067729
1065,331,5839,98756,1067774
1066,1012,1609,99950,1068013
1067,577,1768,98931,1068883
1068,2352,1375,99334,1069290
1069,2500,2770,99974,1069748
1070,5029,2425,98575,1070460
1071,4302,2866,100753,1070726
1072,5911,131,102430,1070862
1073,1246,2831,99879,1071379
1074,1371,2681,101426,1071495
1075,1698,1756,99257,1071535
1076,5413,447,99655,1071688
1077,4264,2088,100415,1072675
1078,4757,5744,100459,1075451
1079,5279,106,99393,1075911
1080,4048,4621,98692,1077030
1081,5650,2978,101093,1077130
1082,2058,3238,100703,1078145
1083,2959,2523,100054,1078664
1084,3269,1005,100722,1078965
1085,5487,2623,99337,1079349
1086,3145,3787,101652,1079982
1087,3621,5411,99234,1080269
1088,1739,3605,100722,1081089
1089,1981,5476,100310,1081299
1090,2837,2933,100193,1081352
1091,4242,2621,100552,1081731
1092,3750,1076,100043,1082663
1093,4601,4866,100284,1083291
1094,4886,2668,98729,1083582
1095,5590,3232,99614,1087102
1096,4511,165,101490,1087718
1097,4490,1176,100653,1088563
1098,4882,3099,100847,1088733
1099,5836,1340,99932,1088967
1100,4905,1295,100972,1089201
1101,3237,5958,100162,1089501
1102,3492,1584,100013,1089641
1103,3731,4041,100973,1094611
1104,4598,2246,98174,1095835
1105,1285,1842,99168,1097167
1106,4839,1401,101148,1097307
1107,80,4902,99045,1098365
1108,2569,3420,100169,1099277
1109,2133,4205,101698,1100011
1110,764,1068,98983,1104967
1111,859,4614,100625,1106526
1112,5360,5739,100476,1107997
1113,627,5262,100464,1109080
1114,1158,341,100222,1109343
1115,1000,2476,98865,1109738
1116,2425,5063,99741,1110494
1117,2764,3860,98359,1110826
1118,3733,3258,99034,1111269
1119,962,1225,100152,1111497
1120,2120,3709,98155,1111609
1121,4744,523,99378,1112868
1122,5027,3495,99903,1113431
1123,5874,312,100445,1113969
1124,2591,3042,98520,1114827
1125,2958,3174,97547,1115357
1126,2930,1158,99770,1116360
1127,4505,1823,100126,1116649
1128,1837,381,102287,1117233
1129,0,754,99003,1117736
1130,3743,2240,98906,1118615
1131,4078,4193,101291,1120065
1132,4865,5432,98796,1120284
1133,2780,5161,99494,1123676
1134,5448,3936,99068,1123884
1135,1965,3758,101761,1123995
1136,3937,89,98527,1124101
1137,2806,2345,101462,1124207
1138,1321,718,100128,1128048
1139,340,5866,98914,1128067
1140,4186,337,100802,1128794
1141,4460,566,99271,1129578
1142,3595,3045,101510,1130613
1143,2156,1607,99252,1131480
1144,1436,5957,100034,1133075
1145,502,28,99678,1133427
1146,4167,1784,98659,1135012
1147,148,2693,100618,1135065
1148,2887,3650,100052,1135590
1149,1156,1361,100155,1136507
1150,2454,3019,99925,1138137
1151,2325,1039,99378,1138554
1152,625,5086,98862,1139125
1153,1693,5500,98819,1139840
1154,1298,4619,100945,1140812
1155,5586,1542,100498,1140814
1156,1219,4907,100696,1141280
1157,5070,3356,99539,1142143
1158,5326,4190,98719,1142626
1159,3880,2601,99463,1143538
1160,3891,4537,99374,1145629
1161,1519,1954,99769,1146640
1162,2605,3359,100805,1149728
1163,823,2037,98588,1150468
1164,5832,2738,100587,1150832
1165,468,4768,101117,1150904
1166,5241,3235,99365,1153312
1167,3420,5983,99481,1153442
1168,5415,557,99229,1153811
1169,3185,2197,99284,1154147
1170,679,4068,99873,1155318
1171,1644,3830,99789,1155542
1172,3645,2059,99990,1155670
1173,4801,5321,99512,1155931
1174,4562,2909,100038,1155965
1175,3646,272,100192,1156047
1176,1567,4913,99325,1156492
1177,2936,3707,100177,1157338
1178,5783,3505,100435,1157363
1179,880,5755,99048,1157983
1180,3026,2875,99797,1158652
1181,2009,835,98618,1158728
1182,3363,2476,100564,1160757
1183,4164,2629,98713,1163624
1184,658,1206,100805,1164173
1185,2534,1562,100261,1164327
1186,4518,4420,99397,1165096
1187,2195,3968,100407,1165463
1188,4035,3218,98217,1166565
1189,3874,3850,99845,1166835
1190,3171,1785,99068,1167644
1191,1328,5837,99901,1168315
1192,3042,5366,100345,1169070
1193,2930,1328,100463,1169539
1194,2022,1805,98846,1169826
1195,5476,1589,100600,1173015
1196,3537,3043,100491,1174714
1197,1731,4148,100355,1177331
1198,3713,2220,98639,1177540
1199,4127,1369,100064,1177632
1200,2262,1551,101434,1177947
1201,3395,4329,99979,1178533
1202,4395,1262,100056,1178863
1203,1874,3845,98407,1181434
1204,5077,5770,100197,1182003
1205,3144,2938,99809,1182243
1206,4567,746,100687,1182971
1207,2109,4601,100321,1183065
1208,2704,2681,99553,1186442
1209,1407,1657,100611,1187251
1210,258,5830,98349,1187982
1211,3822,1630,100054,1189254
1212,1862,3962,100813,1190150
1213,4286,4894,100705,1194700
1214,4212,5764,98875,1194844
1215,4638,3070,101897,1195835
1216,4107,1290,99712,1198880
1217,76,2931,100832,1199798
1218,2449,18,101539,1200683
1219,5472,4979,100878,1200690
1220,3580,5161,99672,1203521
1221,2669,4754,100580,1204925
1222,2474,21,99853,1207003
1223,2942,2559,97781,1207350
1224,1176,4847,100615,1208081
1225,4986,5671,100995,1210241
1226,3814,2186,99228,1214493
1227,4141,2271,100550,1214496
1228,2538,3334,98674,1217038
1229,2472,5159,101705,1219145
1230,4744,1890,98461,1219395
1231,2579,5970,100482,1219549
1232,3943,1578,99270,1220228
1233,663,450,100529,1220639
1234,4041,1914,98637,1220692
1235,799,924,97768,1221166
1236,1261,564,98929,1222862
1237,4486,809,99403,1223662
1238,2790,5949,100867,1224448
1239,2665,5332,100781,1224910
1240,5817,1224,100918,1225492
1241,4051,3302,98589,1228581
1242,7,156,99427,1228867
1243,494,3834,100272,1229364
1244,5885,4512,100056,1230552
1245,4140,379,101403,1230601
1246,2570,4020,99672,1230852
1247,4374,5116,101274,1232796
1248,1446,5299,99990,1234891
1249,1266,261,99253,1236225
1250,4463,5930,99380,1237543
1251,137,3780,99176,1238096
1252,3940,620,101252,1238414
1253,3005,978,100059,1238762
1254,4905,5705,99862,1239369
1255,2153,3412,98923,1241129
1256,1644,5453,99335,1241213
1257,4616,4422,99905,1241535
1258,4471,3772,99923,1241832
1259,5732,1339,101618,1242026
1260,3417,2660,100947,1242281
1261,5776,4062,99253,1242390
1262,2776,5282,99010,1243703
1263,625,5743,99925,1244820
1264,3784,4716,99754,1247636
1265,4238,4427,99882,1247969
1266,2905,1915,100548,1248530
1267,2039,1873,99239,1249674
1268,1081,2110,99525,1249776
1269,4887,408,101194,1249881
1270,1627,444,100744,1250064
1271,3245,4104,99963,1251735
1272,218,229,101313,1253231
1273,1070,3398,99402,1254598
1274,3492,485,99816,1254850
1275,2294,3981,98631,1255107
1276,1261,5335,100488,1256886
1277,1212,230,101001,1256954
1278,3296,2435,98263,1257203
1279,2449,3503,100300,1260331
1280,4678,2677,99317,1260383
1281,2397,1975,100033,1260454
1282,3367,2121,99682,1260761
1283,4356,5002,98950,1261998
1284,3525,3687,99770,1263785
1285,1742,1194,101110,1263843
1286,4241,4441,98008,1263917
1287,3885,3902,101038,1264139
1288,5611,67,99284,1265138
1289,5957,4786,101003,1265881
1290,749,317,98343,1268275
1291,3563,482,100732,1268340
1292,1968,15,100632,1268370
1293,3840,4669,99530,1268683
1294,497,3744,101168,1269319
1295,842,898,100446,1269457
1296,5703,2428,100259,1270489
1297,3209,1148,98774,1270547
1298,1345,2652,100480,1270547
1299,960,2836,100749,1271464
1300,1035,1980,99780,1271575
1301,1082,4024,99069,1271926
1302,5058,5833,100321,1271948
1303,5624,1517,98569,1272167
1304,3873,1272,100179,1272410
1305,767,3673,100463,1272521
1306,1931,2766,99032,1272822
1307,1789,1953,100412,1273212
1308,1780,1892,99753,1278788
1309,1183,4418,99395,1282556
1310,2646,5435,100910,1283314
1311,4057,2140,97769,1284569
1312,4045,5320,98228,1286101
1313,2780,711,99972,1287276
1314,4186,2554,98060,1288101
1315,605,4950,100835,1289878
1316,1116,4837,98492,1290118
1317,3722,1580,99958,1291083
1318,3495,1936,100771,1291915
1319,3601,5012,101774,1292663
1320,3829,4593,99601,1294354
1321,615,4413,99683,1294412
1322,3790,4611,100692,1294597
1323,4970,586,98624,1296045
1324,4676,1620,99195,1296309
1325,4930,4737,100083,1298802
1326,5137,3036,100266,1299026
1327,4683,4027,99188,1299295
1328,1065,399,101508,1301446
1329,4599,4157,100378,1302370
1330,1944,4814,99830,1302450
1331,5230,2412,99121,1302773
1332,3574,3257,99285,1303052
1333,1280,1507,99861,1304291
1334,2090,602,101594,1304663
1335,2487,4350,100621,1304989
1336,5957,2749,99690,1305463
1337,5676,4278,101160,1305952
1338,1518,2313,98717,1306116
1339,3199,4156,101220,1307515
1340,1809,2625,99667,1307899
1341,3231,2565,99527,1308099
1342,3308,2200,100413,1309459
1343,1059,4048,102256,1309923
1344,918,135,101890,1311189
1345,781,4883,99087,1311666
1346,738,5176,98957,1314302
1347,2577,4026,100374,1315975
1348,3555,3712,100087,1317186
1349,1658,4675,100543,1317765
1350,2920,2811,100346,1317840
1351,4312,5354,100500,1318132
1352,753,1710,98549,1318642
1353,4227,1160,100491,1319093
1354,3432,3809,100375,1319857
1355,2380,889,99972,1325517
1356,522,2257,100700,1325535
1357,4836,1671,101103,1325560
1358,75,567,99718,1328143
1359,794,5075,98283,1329169
1360,4947,4367,100106,1329894
1361,3569,3825,99273,1330141
1362,4715,1126,99676,1334129
1363,4982,566,100607,1334277
1364,3344,361,99490,1335581
1365,4338,1941,101313,1335831
1366,1228,5971,100396,1336587
1367,5019,5742,100701,1337289
1368,2487,3049,99525,1337528
1369,4925,316,99599,1337709
1370,93,4976,99954,1337812
1371,4483,235,99264,1339803
1372,5512,909,101233,1339912
1373,3210,5858,101328,1341462
1374,3502,216,100258,1343704
1375,2593,5239,99193,1344182
1376,4838,4700,100828,1345247
1377,4271,5209,100138,1345366
1378,1448,3801,99678,1345819
1379,4467,360,98873,1346348
1380,1205,556,100313,1347838
1381,5746,2834,98617,1349009
1382,5135,1716,99022,1349051
1383,5471,1045,99271,1350204
1384,1059,5158,99673,1350305
1385,3504,3535,100296,1352273
1386,44,3112,100193,1352454
1387,1719,5925,100563,1353196
1388,4516,5796,101828,1354821
1389,5850,3306,100118,1356691
1390,2499,5523,100362,1356780
1391,2879,4692,99326,1358525
1392,4214,3379,99489,1359296
1393,426,3579,100660,1360065
1394,3674,4170,101246,1360276
1395,4417,1179,99452,1362737
1396,5595,5124,101036,1364825
1397,4176,4097,100934,1364929
1398,5637,4893,99889,1365197
1399,4773,2985,100112,1365703
1400,1244,5470,100651,1366328
1401,1725,1480,101410,1368047
1402,5937,961,99327,1369284
1403,4456,3563,99489,1369814
1404,2151,4375,100887,1369828
1405,947,4084,101515,1371533
1406,604,3255,97682,1372102
1407,3207,5705,99370,1372291
1408,4074,3197,100194,1372692
1409,252,4161,100786,1374979
1410,2419,2954,100099,1377657
1411,3342,2683,100145,1378353
1412,2125,5069,101449,1378624
1413,978,2044,100925,1379938
1414,160,3859,100327,1380334
1415,3379,999,99067,1380459
1416,5225,4397,98714,1381462
1417,5996,2269,99299,1382072
1418,2265,58,100211,1382174
1419,1199,2194,100405,1382247
1420,3548,3253,99072,1384162
1421,531,4810,98158,1384197
1422,4615,5098,100018,1386025
1423,2655,4131,99395,1386126
1424,914,2326,98136,1388071
1425,3500,5974,100563,1389108
1426,3300,3658,99916,1389222
1427,452,169,99056,1390041
1428,3083,3199,100545,1391559
1429,3584,3477,99408,1391669
1430,2681,5641,99558,1391706
1431,4362,3941,99277,1391781
1432,4482,4854,100411,1392512
1433,5557,4354,99899,1393133
1434,1769,700,99932,1394357
1435,3751,1201,99378,1395002
1436,5293,3614,98971,1395458
1437,4903,1318,99558,1395489
1438,5140,1396,101359,1395761
1439,3938,5512,101563,1396186
1440,358,727,101504,1396834
1441,4966,3564,100906,1399459
1442,902,3218,100565,1402166
1443,10,4020,101436,1405221
1444,5275,817,99509,1406122
1445,5220,5554,99917,1407106
1446,3571,5706,99149,1407785
1447,4224,3693,99664,1407859
1448,3572,1645,97805,1409623
1449,4298,5172,100601,1410827
1450,5733,181,99088,1411497
1451,5311,470,99311,1414036
1452,4611,2192,102561,1415142
1453,173,3957,101064,1415591
1454,405,4011,101072,1416502
1455,5368,4490,100467,1417609
1456,5295,2566,99167,1417735
1457,1859,3324,99313,1418311
1458,1401,2931,101631,1419423
1459,143,331,100794,1420650
1460,3260,3000,99779,1420679
1461,5670,2989,101467,1421085
1462,4971,227,100070,1422407
1463,1312,5538,100774,1423775
1464,4164,1682,99615,1428042
1465,2968,1983,100885,1428043
1466,1465,1265,100663,1429623
1467,5635,4184,101345,1429750
1468,3487,4241,101246,1429959
1469,1369,5526,98074,1430845
1470,5311,2191,100670,1433128
1471,2817,2878,99994,1433212
1472,2597,1650,99362,1433384
1473,3640,5632,98545,1433604
1474,3785,1001,98843,1435177
1475,5125,946,99411,1435798
1476,3744,941,99485,1437243
1477,5074,4668,99859,1437442
1478,5545,2183,101228,1439937
1479,2877,5713,99133,1440585
1480,5389,756,99555,1440759
1481,5135,5030,99925,1441959
1482,2563,2228,99785,1444987
1483,858,2949,100373,1445735
1484,4643,6005,98784,1445943
1485,4023,2776,99920,1446511
1486,1820,5176,100287,1448142
1487,5348,2365,100163,1448721
1488,5765,2680,97764,1451769
1489,2766,534,101880,1452369
1490,1395,2115,98660,1454459
1491,3414,5276,99405,1454523
1492,613,4303,100263,1455007
1493,5391,4469,99586,1455363
1494,518,2922,98223,1456641
1495,2344,1293,98285,1457569
1496,3990,3576,101669,1457943
1497,2624,865,101736,1458021
1498,3725,523,100676,1458707
1499,123,5088,99851,1459816
1500,3430,3770,97984,1462307
1501,4917,2747,101865,1462944
1502,4575,3104,100322,1463437
1503,5717,5067,99900,1463511
1504,3073,2816,100159,1466097
1505,2755,1348,100924,1466409
1506,90,4625,99133,1467380
1507,3888,455,99131,1467546
1508,3754,4153,100485,1467893
1509,2813,51,100821,1468109
1510,2674,4555,100083,1468580
1511,1750,1232,100190,1469632
1512,5744,2998,100682,1471541
1513,1889,3879,99638,1473511
1514,3265,2840,101186,1473954
1515,1273,3873,100766,1474173
1516,3128,2838,97659,1475613
1517,3564,835,99132,1476539
1518,5124,1520,99171,1476860
1519,3808,5246,100851,1477950
1520,2963,1955,99713,1478300
1521,591,1313,99455,1478636
1522,1604,2915,98696,1481836
1523,285,4478,98518,1483667
1524,2484,2334,96958,1484336
1525,4784,5396,99984,1484489
1526,2792,3449,101298,1485881
1527,4654,798,100364,1486040
1528,3285,5613,99726,1486373
1529,4506,279,99465,1488120
1530,1076,3253,98231,1488861
1531,729,4646,99414,1489708
1532,5199,2238,101103,1490539
1533,5589,4911,98705,1491117
1534,3014,5569,100942,1493187
1535,4338,81,99110,1495688
1536,2992,3639,99663,1498704
1537,5813,1974,100978,1501633
1538,1034,4347,99324,1501699
1539,4713,1276,99933,1502492
1540,5937,486,100661,1503022
1541,1823,797,99533,1503649
1542,2925,2272,97645,1506691
1543,3829,1186,100210,1506792
1544,1401,43,100960,1507114
1545,5195,2820,101025,1507184
1546,1524,4897,98816,1507431
1547,1630,4806,99265,1508155
1548,403,1285,100066,1508767
1549,2544,5840,99490,1509844
1550,423,1572,99491,1510694
1551,4052,1686,99777,1514330
1552,1634,5105,101089,1515905
1553,1862,5929,98824,1516462
1554,4264,5002,101248,1518260
1555,1268,1305,99647,1518561
1556,5551,2084,99291,1518819
1557,1352,985,99418,1520956
1558,4072,5680,99578,1521461
1559,2765,270,100204,1522777
1560,4646,4903,100009,1522962
1561,2922,3730,102087,1523753
1562,458,3913,99348,1524169
1563,5417,3673,99385,1527334
1564,5430,738,101087,1528342
1565,2442,47,98986,1528467
1566,3876,58,100013,1528720
1567,96,5567,100327,1528931
1568,1469,2197,99945,1532459
1569,3059,4440,100127,1534719
1570,5260,2933,99026,1535238
1571,1030,4398,100988,1535422
1572,1417,3382,101192,1535445
1573,3152,448,100828,1535472
1574,2917,5404,99736,1535702
1575,619,2129,99361,1537590
1576,5832,4429,100485,1539195
1577,1535,3312,100587,1539215
1578,2488,5358,100835,1539529
1579,5414,5094,98892,1540966
1580,2398,1081,99691,1541292
1581,5337,1493,100114,1541775
1582,893,710,99498,1542116
1583,907,2123,99969,1542843
1584,3345,1428,100087,1545012
1585,4175,3416,102479,1547969
1586,653,3522,100648,1551012
1587,1479,3563,100344,1551599
1588,731,3043,100113,1552267
1589,3727,4949,100912,1557449
1590,2911,4316,99338,1560254
1591,3348,3253,98184,1561138
1592,298,3922,99520,1562218
1593,1266,3430,99855,1562344
1594,676,2298,100324,1563282
1595,1456,2851,99195,1565976
1596,5961,4668,99527,1570297
1597,5616,2073,99634,1570443
1598,47,5513,98711,1571249
1599,317,416,100548,1573288
1600,2873,906,100823,1573897
1601,1073,212,101841,1575748
1602,4945,1590,100409,1575831
1603,612,4389,100271,1575991
1604,478,5811,100643,1576777
1605,3972,3293,100267,1576953
1606,948,2099,98794,1578686
1607,920,3928,100283,1579790
1608,28,3391,98813,1579929
1609,4567,2316,100594,1581939
1610,1433,2268,100257,1586945
1611,4018,1512,99876,1587321
1612,1930,3218,99884,1587732
1613,3471,2496,99920,1587759
1614,4938,2565,100873,1588865
1615,4404,5293,98330,1589374
1616,4891,2289,99330,1590736
1617,1435,2814,100047,1590736
1618,2880,5244,100471,1591634
1619,643,4326,98509,1594165
1620,4371,288,99701,1597719
1621,3629,2540,100135,1598263
1622,3100,2546,99684,1598419
1623,5216,1835,100864,1599716
1624,895,3595,98093,1601841
1625,4560,1603,100835,1601883
1626,2012,4866,98403,1605291
1627,2722,5011,98826,1606056
1628,5021,3844,99851,1606554
1629,4756,2596,99851,1606797
1630,214,16,99691,1608153
1631,1199,2078,99752,1608168
1632,2264,1347,100818,1608842
1633,5712,343,98922,1609277
1634,366,5389,100453,1609581
1635,387,573,98436,1609607
1636,5167,5172,99736,1610344
1637,1060,1054,97654,1610831
1638,20,3173,101018,1610877
1639,4794,277,99698,1611174
1640,4252,374,100340,1612296
1641,289,258,99339,1612712
1642,1635,1651,100725,1613274
1643,3104,3779,100185,1615725
1644,4811,5988,98726,1616409
1645,2522,3038,100478,1621393
1646,3867,3842,99958,1621639
1647,1238,4894,100291,1622874
1648,3652,213,99488,1623190
1649,1011,1805,99827,1624491
1650,3606,2747,99400,1624711
1651,1177,4662,99984,1627092
1652,479,5207,99590,1627344
1653,1033,4773,99612,1629161
1654,2050,3413,100245,1631189
1655,4889,2826,100688,1632936
1656,2531,3356,102123,1633451
1657,5975,1915,101092,1633484
1658,2403,2216,99332,1634323
1659,3522,3443,99629,1634676
1660,1495,3511,100115,1636841
1661,5640,1229,102508,1637876
1662,1752,2077,99503,1639311
1663,1488,4858,97813,1640037
1664,3340,4831,97405,1640188
1665,4929,5836,101762,1640330
1666,999,5648,100043,1640694
1667,4770,5610,100400,1640970
1668,4122,1605,98498,1641505
1669,1495,2509,100021,1642495
1670,4419,4889,101527,1644514
1671,1593,1356,99809,1644604
1672,4275,4476,100988,1644797
1673,2161,4182,100108,1648534
1674,4376,340,99866,1648926
1675,4520,1200,99556,1650314
1676,4492,1654,100983,1650749
1677,3621,1288,98849,1650950
1678,814,5822,100040,1652897
1679,5933,2753,100228,1654488
1680,466,2302,98794,1656702
1681,4383,4970,98678,1657054
1682,926,4580,99188,1657231
1683,1918,4528,101574,1658904
1684,3519,2755,97656,1659369
1685,3999,5113,100002,1659441
1686,1893,2099,98639,1662931
1687,5224,2433,100681,1664535
1688,3315,2203,99992,1665207
1689,1886,4563,97982,1665221
1690,5116,1872,99579,1665506
1691,5783,815,99847,1666976
1692,327,1074,101157,1667121
1693,3725,3307,99666,1670009
1694,4997,2030,99597,1670209
1695,1308,4146,102032,1670769
1696,2565,20,100100,1671173
1697,1062,1882,100418,1671317
1698,3991,2883,98212,1671640
1699,5022,5484,99449,1672641
1700,1184,475,100784,1673594
1701,1955,11,99492,1675019
1702,4813,1958,99625,1675571
1703,3201,5211,98518,1676410
1704,4288,1307,100691,1676570
1705,5450,779,99375,1677558
1706,4674,3616,98811,1678406
1707,5150,770,100009,1678598
1708,2673,2963,100526,1678763
1709,412,260,100342,1679205
1710,4931,2354,100101,1679362
1711,3291,4199,99789,1679848
1712,4851,4653,100863,1679849
1713,3426,5032,97992,1681304
1714,5460,1425,99644,1682336
1715,5509,1992,99729,1682896
1716,5335,4082,100858,1684323
1717,4707,3806,100564,1689338
1718,3101,3861,100859,1690106
1719,2013,2313,102072,1690753
1720,2278,4445,99412,1694199
1721,5317,4198,99897,1694460
1722,2541,2123,99590,1697339
1723,185,5282,100673,1698136
1724,372,2524,100180,1698504
1725,2160,1943,100277,1700271
1726,4695,5129,100301,1700956
1727,4249,2428,101434,1701033
1728,40,2267,99545,1701962
1729,982,1074,98759,1702607
1730,2365,551,100142,1702930
1731,1700,4329,100263,1704408
1732,5719,3591,100454,1705198
1733,3474,1974,102557,1705255
1734,90,792,99246,1706820
1735,5565,630,98165,1706820
1736,343,2912,98959,1707770
1737,3266,2832,98345,1708210
1738,5850,5844,99994,1709409
1739,2321,600,100469,1711226
1740,3134,4997,98829,1716200
1741,5061,2263,98885,1717214
1742,1160,3233,99838,1718078
1743,2978,1809,99649,1718879
1744,2222,606,99610,1721298
1745,2315,2944,101702,1721611
1746,1663,4486,101546,1721863
1747,1509,4317,101438,1722378
1748,3093,2230,99795,1722565
1749,4148,3137,99384,1722942
1750,1788,1300,100922,1722995
1751,1434,5902,102679,1723879
1752,5525,2792,100689,1724156
1753,2970,4131,101028,1726135
1754,747,2605,102645,1726450
1755,756,4032,99204,1728616
1756,4821,1346,101560,1729407
1757,3133,2495,98810,1729816
1758,2489,3355,99258,1730381
1759,5045,3089,99725,1730974
1760,2354,3927,99103,1731524
1761,2572,244,99020,1731864
1762,410,1217,99676,1732397
1763,1773,3639,100268,1733689
1764,1244,1747,99880,1733697
1765,4789,5339,98521,1735903
1766,1089,3586,99264,1740049
1767,5128,5871,98906,1741175
1768,5641,4654,100926,1744164
1769,575,4784,102491,1744700
1770,1085,2457,99619,1745094
1771,5275,2700,100491,1747177
1772,4570,277,99431,1747202
1773,4246,1057,99381,1748776
1774,5417,5288,100309,1748810
1775,4299,3822,100149,1749648
1776,5998,5625,99851,1750772
1777,3666,5337,100014,1752276
1778,3571,5314,100552,1752547
1779,929,718,100112,1752608
1780,3216,1555,99215,1752611
1781,3593,466,100598,1755102
1782,5861,5132,99886,1755474
1783,4538,5929,99734,1756299
1784,3247,2364,100426,1756601
1785,1597,4103,99343,1757060
1786,5030,4477,102115,1757198
1787,989,2904,100104,1758853
1788,422,1431,97990,1759417
1789,2913,2291,98823,1759469
1790,4656,3271,100137,1759632
1791,1062,2465,101211,1759947
1792,4320,5777,99836,1761367
1793,2710,3691,101129,1766265
1794,2926,3042,100141,1769161
1795,880,2035,100326,1769545
1796,3254,2702,100319,1771316
1797,1604,5004,100373,1771665
1798,4525,3823,101065,1771762
1799,3011,1653,99445,1772354
1800,5216,1525,100221,1772401
1801,2150,5911,101261,1772596
1802,272,5200,99285,1774352
1803,3532,2794,101587,1775546
1804,5600,671,99884,1775946
1805,3689,3358,101313,1776481
1806,3873,2088,100330,1778666
1807,1457,4298,99522,1779646
1808,5417,863,101219,1782527
1809,3507,2765,101085,1782999
1810,4533,2774,99345,1784572
1811,2514,3472,99890,1784981
1812,8,5964,99922,1786328
1813,1648,173,99113,1786903
1814,2803,82,101880,1789263
1815,1964,2511,101635,1789386
1816,4187,1929,99294,1790313
1817,445,555,99912,1790443
1818,4885,3802,101283,1790819
1819,57,4967,100383,1792472
1820,5626,2186,99847,1792807
1821,2712,1583,99310,1792962
1822,9,2482,100603,1793985
1823,5976,5147,100252,1794204
1824,2301,4734,100571,1795941
1825,3528,4496,101057,1795981
1826,3496,983,99592,1796927
1827,4741,2412,99963,1797851
1828,167,4418,100538,1800814
1829,71,5854,99715,1802089
1830,1950,3810,101501,1805012
1831,4364,5609,100878,1808478
1832,2203,1135,101434,1809026
1833,5582,1134,99160,1810167
1834,5806,2976,100353,1811289
1835,4283,4401,99434,1811990
1836,4274,2696,99866,1812754
1837,2764,4917,97850,1813006
1838,2080,1087,99878,1815712
1839,3176,617,100449,1818047
1840,25,3154,100869,1819101
1841,5801,3697,100122,1821187
1842,837,4529,98744,1821311
1843,1428,453,99612,1822196
1844,5462,919,101395,1822280
1845,2312,5745,99419,1822671
1846,869,5547,100051,1822810
1847,3189,3740,99246,1822924
1848,2399,5571,98908,1824331
1849,807,187,100564,1826485
1850,4348,1522,100602,1827611
1851,4457,4217,100104,1828716
1852,5252,2660,99399,1830279
1853,3771,4168,99672,1830642
1854,5023,3462,99108,1832585
1855,3263,5624,100259,1834081
1856,596,3952,100325,1834283
1857,5200,5627,96678,1836696
1858,4635,5558,101584,1837189
1859,654,4580,98763,1837635
1860,4743,4488,100033,1837897
1861,2396,2442,99116,1837912
1862,3918,1479,102131,1838165
1863,669,1345,100695,1840684
1864,4463,4803,99689,1841619
1865,3396,2543,100536,1841949
1866,5639,846,100816,1843567
1867,2287,4759,98929,1843703
1868,393,1690,99554,1845024
1869,3988,5925,98272,1845933
1870,4431,4501,99848,1847198
1871,182,3109,100939,1848224
1872,1115,5982,99511,1848580
1873,1616,4668,100562,1849250
1874,2917,3167,99088,1852441
1875,1444,371,98841,1853881
1876,2187,5515,99441,1855922
1877,169,3939,101753,1856373
1878,1992,3100,98651,1856602
1879,4332,1961,99894,1856607
1880,5140,5895,98470,1856971
1881,3657,3965,100628,1859049
1882,4438,2247,100190,1862657
1883,5822,1339,99537,1863802
1884,2267,4638,102548,1864745
1885,5392,1951,100436,1864885
1886,2191,4743,99839,1865117
1887,2801,2712,99509,1866929
1888,2146,372,100115,1866935
1889,5950,1171,98598,1867610
1890,5576,701,99702,1869745
1891,1975,2336,98142,1870434
1892,957,5926,98577,1872440
1893,2255,3472,101248,1872496
1894,5659,5655,98834,1872618
1895,3083,5239,100267,1874045
1896,5574,73,97978,1874990
1897,5833,5559,100871,1875250
1898,1384,5229,100039,1876470
1899,4998,4965,100349,1880199
1900,3158,845,100822,1882414
1901,4261,4053,99718,1882520
1902,1207,1338,100132,1883381
1903,1651,1788,100289,1883786
1904,457,671,98248,1885902
1905,5967,5573,99380,1886141
1906,5647,2112,99507,1886429
