id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
1139,340,5866,98914,1128067,1128862,0,1,0,0,0,1,1263-39797-58213-58570,2001
1140,4186,337,100802,1128794,1129589,0,1,0,0,0,1,38911-5990-44-1192,801
1141,4460,566,99271,1129578,1130175,0,1,0,0,0,1,42942-5815-2811,1
1142,3595,3045,101510,1130613,1131210,0,1,0,0,0,1,31325-40808-48570,1001
1143,2156,1607,99252,1131480,1131878,0,1,0,0,0,1,17175-13354,1
1144,1436,5957,100034,1133075,1133476,0,1,0,0,0,1,47899-60115,1000
1145,502,28,99678,1133427,1134224,0,1,0,0,0,1,2485-2720-2715-50,1000
1146,4167,1784,98659,1135012,1135615,0,1,0,0,0,1,41893-50014-13128,1000
1147,148,2693,100618,1135065,1135660,0,1,0,0,0,1,418-39565-22646,2000
1148,2887,3650,100052,1135590,1136188,0,1,0,0,0,1,24798-23355-32086,1
1149,1156,1361,100155,1136507,1136907,0,1,0,0,0,1,7216-8644,0
1150,2454,3019,99925,1138137,1138736,0,1,0,0,0,1,20185-16252-26113,2
1151,2325,1039,99378,1138554,1139154,0,1,0,0,0,1,19072-8210-7237,1059
1152,625,5086,98862,1139125,1139917,0,1,0,0,0,1,3157-1550-21023-50279,1002
1153,1693,5500,98819,1139840,1140438,0,1,0,0,0,1,12333-5690-54497,1
1154,1298,4619,100945,1140812,1141414,0,1,0,0,0,1,20615-42661-45704,2000
1155,5586,1542,100498,1140814,1141608,0,1,0,0,0,1,54946-46038-25259-11225,1000
1156,1219,4907,100696,1141280,1142078,0,1,0,0,0,1,7574-48808-50831-49376,2000
1157,5070,3356,99539,1142143,1142542,0,1,0,0,0,1,50069-29210,99
1158,5326,4190,98719,1142626,1143424,0,1,0,0,0,1,52633-46623-30507-39232,1000
1159,3880,2601,99463,1143538,1144337,0,1,0,0,0,1,34776-34447-21215-21882,942
1160,3891,4537,99374,1145629,1146225,0,1,0,0,0,1,34978-47726-48370,99
1161,1519,1954,99769,1146640,1147239,0,1,0,0,0,1,11104-1466-14983,2
1162,2605,3359,100805,1149728,1150127,0,1,0,0,0,1,21925-32574,1000
1163,823,2037,98588,1150468,1151065,0,1,0,0,0,1,4541-3911-15876,1
1164,5832,2738,100587,1150832,1151630,0,1,0,0,0,1,58183-46344-44357-23338,1046
1165,468,4768,101117,1150904,1151497,0,1,0,0,0,1,50022-50014-47750,1000
1166,5241,3235,99365,1153312,1153914,0,1,0,0,0,1,51761-18049-28145,1000
1167,3420,5983,99481,1153442,1154233,0,1,0,0,0,1,38796-54497-54285-60547,1002
1168,5415,557,99229,1153811,1154610,0,1,0,0,0,1,53553-55593-6838-2763,1219
1169,3185,2197,99284,1154147,1154747,0,1,0,0,0,1,27732-16256-33191,2
1170,679,4068,99873,1155318,1156113,0,1,0,0,0,1,3527-7448-5606-37497,1001
1171,1644,3830,99789,1155542,1156137,0,1,0,0,0,1,12020-10170-34175,2
1172,3645,2059,99990,1155670,1156270,0,1,0,0,0,1,41035-48385-16046,1000
1173,4801,5321,99512,1155931,1156732,0,1,0,0,0,1,48064-27079-58441-52604,92
1174,4562,2909,100038,1155965,1156565,0,1,0,0,0,1,44918-55317-47025,20
1175,3646,272,100192,1156047,1156646,0,1,0,0,0,1,40969-39409-880,2000
1176,1567,4913,99325,1156492,1157288,0,1,0,0,0,1,11588-52759-23575-49388,1001
1177,2936,3707,100177,1157338,1157933,0,1,0,0,0,1,25481-23347-32614,1
1178,5783,3505,100435,1157363,1157962,0,1,0,0,0,1,57581-46623-30514,0
1179,880,5755,99048,1157983,1158780,0,1,0,0,0,1,4946-4569-331-57276,1000
1180,3026,2875,99797,1158652,1159249,0,1,0,0,0,1,26158-11311-24697,6227
1181,2009,835,98618,1158728,1159125,0,1,0,0,0,1,15557-4626,0
1182,3363,2476,100564,1160757,1161550,0,1,0,0,0,1,29017-23574-17003-20449,601
1183,4164,2629,98713,1163624,1164223,0,1,0,0,0,1,38650-33593-22146,1
1184,658,1206,100805,1164173,1164572,0,1,0,0,0,1,7227-7637,1
1185,2534,1562,100261,1164327,1164729,0,1,0,0,0,1,21004-11365,0
1186,4518,4420,99397,1165096,1165694,0,1,0,0,0,1,53672-16699-42392,589
1187,2195,3968,100407,1165463,1166059,0,1,0,0,0,1,17724-7730-36307,1000
1188,4035,3218,98217,1166565,1167159,0,1,0,0,0,1,39351-52084-28062,2004
1189,3874,3850,99845,1166835,1167231,0,1,0,0,0,1,50865-37812,1000
1190,3171,1785,99068,1167644,1168243,0,1,0,0,0,1,27613-7408-13153,1001
1191,1328,5837,99901,1168315,1169111,0,1,0,0,0,1,8397-51554-51631-58222,1024
1192,3042,5366,100345,1169070,1169669,0,1,0,0,0,1,34904-6839-56230,219
1193,2930,1328,100463,1169539,1170141,0,1,0,0,0,1,25262-8606-8396,1
1194,2022,1805,98846,1169826,1170424,0,1,0,0,0,1,15722-10575-13431,1
1195,5476,1589,100600,1173015,1173806,0,1,0,0,0,1,54065-49357-30507-11610,1000
1196,3537,3043,100491,1174714,1175311,0,1,0,0,0,1,57710-5809-26332,1201
1197,1731,4148,100355,1177331,1177930,0,1,0,0,0,1,49751-58482-38470,3030
1198,3713,2220,98639,1177540,1178135,0,1,0,0,0,1,32665-6842-17913,1001
1199,4127,1369,100064,1177632,1178228,0,1,0,0,0,1,38063-4568-8685,0
1200,2262,1551,101434,1177947,1178545,0,1,0,0,0,1,18480-4767-11369,0
1201,3395,4329,99979,1178533,1179128,0,1,0,0,0,1,29094-52749-41025,1
1202,4395,1262,100056,1178863,1179459,0,1,0,0,0,1,58527-51964-18892,7
1203,1874,3845,98407,1181434,1182031,0,1,0,0,0,1,14273-1320-34386,2
1204,5077,5770,100197,1182003,1182798,0,1,0,0,0,1,50121-52677-55316-58009,21
1205,3144,2938,99809,1182243,1182840,0,1,0,0,0,1,27324-39332-56038,2000
1206,4567,746,100687,1182971,1183565,0,1,0,0,0,1,44857-31930-13501,1
1207,2109,4601,100321,1183065,1183459,0,1,0,0,0,1,16556-46791,1010
1208,2704,2681,99553,1186442,1187237,0,1,0,0,0,1,22797-42586-42369-22552,1100
1209,1407,1657,100611,1187251,1188049,0,1,0,0,0,1,8908-1359-6549-12108,900
1210,258,5830,98349,1187982,1188581,0,1,0,0,0,1,902-40369-58176,1110
1211,3822,1630,100054,1189254,1189648,0,1,0,0,0,1,34121-28738,1000
1212,1862,3962,100813,1190150,1190749,0,1,0,0,0,1,14152-2158-36703,2
1213,4286,4894,100705,1194700,1195297,0,1,0,0,0,1,41469-46623-49332,1000
1214,4212,5764,98875,1194844,1195442,0,1,0,0,0,1,40781-48359-60088,1000
1215,4638,3070,101897,1195835,1196432,0,1,0,0,0,1,45857-13458-30973,1001
1216,4107,1290,99712,1198880,1199478,0,1,0,0,0,1,37913-37910-21239,1001
1217,76,2931,100832,1199798,1200195,0,1,0,0,0,1,50015-33969,0
1218,2449,18,101539,1200683,1201079,0,0,1,0,0,2,47269-48305-36,101
1219,5472,4979,100878,1200690,1201488,0,1,0,0,0,1,53995-46623-49356-49534,1000
1220,3580,5161,99672,1203521,1204118,0,1,0,0,0,1,31211-35252-51165,2000
1221,2669,4754,100580,1204925,1205525,0,1,0,0,0,1,22509-4324-47502,1011
1222,2474,21,99853,1207003,1207400,0,1,0,0,0,1,46911-3028,99
1223,2942,2559,97781,1207350,1207952,0,1,0,0,0,1,25390-32062-21841,1010
1224,1176,4847,100615,1208081,1209069,0,1,0,0,0,1,7876-52679-48359-51626-52151,2001
1225,4986,5671,100995,1210241,1211037,0,1,0,0,0,1,49548-51632-39619-57044,1081
1226,3814,2186,99228,1214493,1215289,0,1,0,0,0,1,34019-23574-52754-17641,1000
1227,4141,2271,100550,1214496,1214895,0,1,0,0,0,1,38391-18546,1000
1228,2538,3334,98674,1217038,1217439,0,1,0,0,0,1,21060-29368,0
1229,2472,5159,101705,1219145,1219938,0,1,0,0,0,1,20418-5952-13225-50886,1001
1230,4744,1890,98461,1219395,1219992,0,1,0,0,0,1,47416-60675-60882,1539
1231,2579,5970,100482,1219549,1220140,0,1,0,0,0,1,21591-39346-60578,2
1232,3943,1578,99270,1220228,1220830,0,1,0,0,0,1,35737-10128-11479,2
1233,663,450,100529,1220639,1221235,0,1,0,0,0,1,3413-3935-2189,1
1234,4041,1914,98637,1220692,1221291,0,1,0,0,0,1,37581-12998-14595,1
1235,799,924,97768,1221166,1221760,0,1,0,0,0,1,4405-13589-5222,1001
1236,1261,564,98929,1222862,1223462,0,1,0,0,0,1,7808-6543-2758,1
1237,4486,809,99403,1223662,1224263,0,1,0,0,0,1,44733-52729-4475,1000
1238,2790,5949,100867,1224448,1225248,0,1,0,0,0,1,45622-48371-48359-60098,1000
1239,2665,5332,100781,1224910,1224910,0,0,0,0,0,1,-1,
1240,5817,1224,100918,1225492,1226091,0,1,0,0,0,1,58053-23476-7892,1000
1241,4051,3302,98589,1228581,1228977,0,1,0,0,0,1,38069-28758,0
1242,7,156,99427,1228867,1229462,0,1,0,0,0,1,14-6146-28025,200
1243,494,3834,100272,1229364,1229963,0,1,0,0,0,1,2968-8164-34443,812
1244,5885,4512,100056,1230552,1231348,0,1,0,0,0,1,59000-23643-48359-43929,2000
1245,4140,379,101403,1230601,1231395,0,1,0,0,0,1,47558-7918-6505-1634,1
1246,2570,4020,99672,1230852,1231449,0,1,0,0,0,1,21500-52679-45402,100
1247,4374,5116,101274,1232796,1232796,0,0,0,0,0,1,-1,
1248,1446,5299,99990,1234891,1235287,0,1,0,0,0,1,21959-53620,1000
1249,1266,261,99253,1236225,1236821,0,1,0,0,0,1,8364-33051-11432,1000
1250,4463,5930,99380,1237543,1238143,0,1,0,0,0,1,47792-41297-60116,2010
1251,137,3780,99176,1238096,1238692,0,1,0,0,0,1,7472-3055-33538,500
1252,3940,620,101252,1238414,1239016,0,1,0,0,0,1,35674-35677-3101,1050
1253,3005,978,100059,1238762,1239357,0,1,0,0,0,1,25995-6740-6736,2000
1254,4905,5705,99862,1239369,1239964,0,1,0,0,0,1,49373-46622-56698,2000
1255,2153,3412,98923,1241129,1241923,0,1,0,0,0,1,17120-5641-29433-29359,344
1256,1644,5453,99335,1241213,1242007,0,1,0,0,0,1,12020-1973-52994-53865,1219
1257,4616,4422,99905,1241535,1242134,0,1,0,0,0,1,45658-39805-42403,1001
1258,4471,3772,99923,1241832,1242426,0,1,0,0,0,1,52139-30200-33654,1004
1259,5732,1339,101618,1242026,1242623,0,1,0,0,0,1,56857-42660-26660,2000
1260,3417,2660,100947,1242281,1242679,0,1,0,0,0,1,29873-22441,1
1261,5776,4062,99253,1242390,1243188,0,1,0,0,0,1,57555-49733-40192-37354,2040
1262,2776,5282,99010,1243703,1244504,0,1,0,0,0,1,23738-51554-51631-52256,1024
1263,625,5743,99925,1244820,1245421,0,1,0,0,0,1,3157-14496-57065,8
1264,3784,4716,99754,1247636,1248034,0,1,0,0,0,1,58002-46972,0
1265,4238,4427,99882,1247969,1248763,0,1,0,0,0,1,51498-52758-17387-42448,1101
1266,2905,1915,100548,1248530,1248928,0,1,0,0,0,1,24980-14906,462
1267,2039,1873,99239,1249674,1250268,0,1,0,0,0,1,15893-52688-14263,100
1268,1081,2110,99525,1249776,1250370,0,1,0,0,0,1,60279-3050-16858,100
1269,4887,408,101194,1249881,1250679,0,1,0,0,0,1,49228-53303-2208-1927,1220
1270,1627,444,100744,1250064,1251052,0,1,1,0,0,2,48362-52657-2160,1101
1271,3245,4104,99963,1251735,1252132,0,1,0,0,0,1,33893-47030,0
1272,218,229,101313,1253231,1254030,0,1,0,0,0,1,698-21698-727-732,2000
1273,1070,3398,99402,1254598,1255389,0,1,0,0,0,1,6584-5691-2631-29126,1001
1274,3492,485,99816,1254850,1255445,0,1,0,0,0,1,30342-17326-24541,10
1275,2294,3981,98631,1255107,1255702,0,1,0,0,0,1,18816-32081-36233,1001
1276,1261,5335,100488,1256886,1257681,0,1,0,0,0,1,13836-50060-55157-52858,1002
1277,1212,230,101001,1256954,1257750,0,1,0,0,0,1,7552-13025-13241-734,4
1278,3296,2435,98263,1257203,1257798,0,1,0,0,0,1,28699-2342-20501,6049
1279,2449,3503,100300,1260331,1261129,0,1,0,0,0,1,47269-52684-30690-30511,1102
1280,4678,2677,99317,1260383,1261179,0,1,0,0,0,1,46452-41837-42369-22540,1100
1281,2397,1975,100033,1260454,1261054,0,1,0,0,0,1,19654-1473-15217,2
1282,3367,2121,99682,1260761,1261561,0,1,0,0,0,1,29025-32108-27078-16710,42
1283,4356,5002,98950,1261998,1262796,0,1,0,0,0,1,41519-54476-58441-49581,191
1284,3525,3687,99770,1263785,1264382,0,1,0,0,0,1,30675-50017-32469,0
1285,1742,1194,101110,1263843,1264442,0,1,0,0,0,1,12663-10575-11562,1
1286,4241,4441,98008,1263917,1264512,0,1,0,0,0,1,39628-39395-45068,2000
1287,3885,3902,101038,1264139,1264139,0,0,0,0,0,1,-1,
1288,5611,67,99284,1265138,1265936,0,1,0,0,0,1,55357-51630-55257-140,2000
1289,5957,4786,101003,1265881,1266675,0,1,0,0,0,1,60114-46400-59537-47860,2001
1290,749,317,98343,1268275,1268671,0,1,0,0,0,1,6906-1051,6
1291,3563,482,100732,1268340,1269136,0,1,0,0,0,1,30999-33995-52684-4257,1101
1292,1968,15,100632,1268370,1268968,0,1,0,0,0,1,15098-7689-32,3
1293,3840,4669,99530,1268683,1269280,0,1,0,0,0,1,37342-3248-46294,2009
1294,497,3744,101168,1269319,1269716,0,1,0,0,0,1,4124-41073,0
1295,842,898,100446,1269457,1270253,0,1,0,0,0,1,4671-57006-14693-5081,1000
1296,5703,2428,100259,1270489,1271086,0,1,0,0,0,1,59261-24780-19911,0
1297,3209,1148,98774,1270547,1271345,0,1,0,0,0,1,27949-32108-27078-7184,42
1298,1345,2652,100480,1270547,1271143,0,1,0,0,0,1,8507-14398-22336,464
1299,960,2836,100749,1271464,1272061,0,1,0,0,0,1,5434-5690-24251,1
1300,1035,1980,99780,1271575,1272172,0,1,0,0,0,1,8577-8353-16712,1
1301,1082,4024,99069,1271926,1272523,0,1,0,0,0,1,20690-39805-36937,1001
1302,5058,5833,100321,1271948,1272743,0,1,0,0,0,1,49924-46400-59537-58190,2001
1303,5624,1517,98569,1272167,1272960,0,1,0,0,0,1,55628-41296-10543-10918,1001
1304,3873,1272,100179,1272410,1272809,0,1,0,0,0,1,34647-7866,0
1305,767,3673,100463,1272521,1273118,0,1,0,0,0,1,4213-48022-34767,1020
1306,1931,2766,99032,1272822,1273218,0,1,0,0,0,1,19845-27788,1000
1307,1789,1953,100412,1273212,1273807,0,1,0,0,0,1,14631-23754-14949,1101
1308,1780,1892,99753,1278788,1279188,0,1,0,0,0,1,17163-18526,1000
1309,1183,4418,99395,1282556,1283153,0,1,0,0,0,1,7336-47775-46964,11
1310,2646,5435,100910,1283314,1283913,0,1,0,0,0,1,22279-41301-53714,1001
1311,4057,2140,97769,1284569,1285367,0,1,0,0,0,1,46984-42183-32826-16995,1
1312,4045,5320,98228,1286101,1286893,0,1,0,0,0,1,37180-46577-55157-52594,1002
1313,2780,711,99972,1287276,1287867,0,1,0,0,0,1,23736-23400-3737,1200
1314,4186,2554,98060,1288101,1288697,0,1,0,0,0,1,38911-19100-21280,1005
1315,605,4950,100835,1289878,1290667,0,1,0,0,0,1,33979-54476-58441-49476,192
1316,1116,4837,98492,1290118,1290712,0,1,0,0,0,1,7000-9981-48650,2
1317,3722,1580,99958,1291083,1291681,0,1,0,0,0,1,41891-9424-11485,1000
1318,3495,1936,100771,1291915,1292511,0,1,0,0,0,1,30366-10304-14767,2
1319,3601,5012,101774,1292663,1293458,0,1,0,0,0,1,39684-27079-58441-49600,92
1320,3829,4593,99601,1294354,1295143,0,1,0,0,0,1,34172-49854-5965-45294,1002
1321,615,4413,99683,1294412,1295004,0,1,0,0,0,1,3597-18355-42232,1000
1322,3790,4611,100692,1294597,1294998,0,1,0,0,0,1,41023-47249,0
1323,4970,586,98624,1296045,1296640,0,1,0,0,0,1,49517-52995-19356,1218
1324,4676,1620,99195,1296309,1296905,0,1,0,0,0,1,55536-36090-13941,23
1325,4930,4737,100083,1298802,1299601,0,1,0,0,0,1,49434-51632-30777-47359,523
1326,5137,3036,100266,1299026,1299624,0,1,0,0,0,1,50659-37352-26240,1001
1327,4683,4027,99188,1299295,1299894,0,1,0,0,0,1,54904-29169-36965,25
1328,1065,399,101508,1301446,1302041,0,1,0,0,0,1,8625-1472-1867,2
1329,4599,4157,100378,1302370,1302769,0,1,0,0,0,1,45721-59812,1000
1330,1944,4814,99830,1302450,1303245,0,1,0,0,0,1,14876-3234-21921-48715,503
1331,5230,2412,99121,1302773,1303369,0,1,0,0,0,1,51490-52729-19790,1000
1332,3574,3257,99285,1303052,1303846,0,1,0,0,0,1,31737-55716-32109-28346,939
1333,1280,1507,99861,1304291,1304885,0,1,0,0,0,1,7908-6392-10847,24
1334,2090,602,101594,1304663,1305259,0,1,0,0,0,1,16344-3885-3007,1
1335,2487,4350,100621,1304989,1305388,0,1,0,0,0,1,20524-41414,1
1336,5957,2749,99690,1305463,1306262,0,1,0,0,0,1,60114-55834-53913-23386,1093
1337,5676,4278,101160,1305952,1306555,0,1,0,0,0,1,56305-39804-41927,1001
1338,1518,2313,98717,1306116,1306516,0,1,0,0,0,1,13317-18962,1
1339,3199,4156,101220,1307515,1308115,0,1,0,0,0,1,27865-52685-41850,1
1340,1809,2625,99667,1307899,1308498,0,1,0,0,0,1,13540-8952-22121,1001
1341,3231,2565,99527,1308099,1308499,0,1,0,0,0,1,28283-21452,0
1342,3308,2200,100413,1309459,1310258,0,1,0,0,0,1,28771-32108-1124-17756,1925
1343,1059,4048,102256,1309923,1310322,0,1,0,0,0,1,6407-38380,1000
1344,918,135,101890,1311189,1311986,0,1,0,0,0,1,5194-4569-56161-364,2
1345,781,4883,99087,1311666,1312265,0,1,0,0,0,1,11614-9983-49199,2
1346,738,5176,98957,1314302,1315094,0,1,0,0,0,1,14020-49821-49732-51090,1041
1347,2577,4026,100374,1315975,1316773,0,1,0,0,0,1,21581-58979-20778-36955,1220
1348,3555,3712,100087,1317186,1317783,0,1,0,0,0,1,30955-30364-33923,1100
1349,1658,4675,100543,1317765,1318366,0,1,0,0,0,1,13566-5093-46819,1
1350,2920,2811,100346,1317840,1318633,0,1,0,0,0,1,25166-6489-8563-23978,1001
1351,4312,5354,100500,1318132,1318729,0,1,0,0,0,1,41268-13191-55595,218
1352,753,1710,98549,1318642,1319236,0,1,0,0,0,1,4137-50705-50562,1
1353,4227,1160,100491,1319093,1319691,0,1,0,0,0,1,39403-3018-7239,61
1354,3432,3809,100375,1319857,1320657,0,1,0,0,0,1,29603-42185-23575-34008,1000
1355,2380,889,99972,1325517,1326113,0,1,0,0,0,1,19534-11517-5028,1
1356,522,2257,100700,1325535,1326130,0,1,0,0,0,1,18993-4340-18405,1
1357,4836,1671,101103,1325560,1326157,0,1,0,0,0,1,48958-13298-12197,0
1358,75,567,99718,1328143,1328742,0,1,0,0,0,1,1953-27078-2781,42
1359,794,5075,98283,1329169,1329965,0,1,0,0,0,1,4360-4569-48253-50106,1000
1360,4947,4367,100106,1329894,1330691,0,1,0,0,0,1,49471-50718-55958-41569,2025
1361,3569,3825,99273,1330141,1330738,0,1,0,0,0,1,31346-18697-34126,29923
1362,4715,1126,99676,1334129,1334727,0,1,0,0,0,1,46962-50023-7060,1100
1363,4982,566,100607,1334277,1335076,0,1,0,0,0,1,49541-51632-51555-7231,60
1364,3344,361,99490,1335581,1336379,0,1,0,0,0,1,28947-32108-3503-1346,98
1365,4338,1941,101313,1335831,1336425,0,1,0,0,0,1,41195-48364-23675,1000
1366,1228,5971,100396,1336587,1337188,0,1,0,0,0,1,7634-6788-60251,5021
1367,5019,5742,100701,1337289,1338082,0,1,0,0,0,1,49614-49357-23574-59921,0
1368,2487,3049,99525,1337528,1338124,0,1,0,0,0,1,20524-12313-26396,498
1369,4925,316,99599,1337709,1338505,0,1,0,0,0,1,49424-51632-51555-1042,6
1370,93,4976,99954,1337812,1338612,0,1,0,0,0,1,227-24644-58441-49529,94
1371,4483,235,99264,1339803,1340397,0,1,0,0,0,1,43853-8-749,1000
1372,5512,909,101233,1339912,1340509,0,1,0,0,0,1,54383-40368-21484,1134
1373,3210,5858,101328,1341462,1342253,0,1,0,0,0,1,27951-23574-52671-58363,1000
1374,3502,216,100258,1343704,1344103,0,1,0,0,0,1,30494-27853,1
1375,2593,5239,99193,1344182,1344781,0,1,0,0,0,1,21900-48359-51626,1000
1376,4838,4700,100828,1345247,1345840,0,1,0,0,0,1,48433-20678-51382,3201
1377,4271,5209,100138,1345366,1346163,0,1,0,0,0,1,40136-57773-57582-51259,1005
1378,1448,3801,99678,1345819,1346215,0,1,0,0,0,1,12685-34156,1000
1379,4467,360,98873,1346348,1346941,0,1,0,0,0,1,43150-42185-8580,1098
1380,1205,556,100313,1347838,1348237,0,1,0,0,0,1,34332-10779,0
1381,5746,2834,98617,1349009,1349606,0,1,0,0,0,1,58041-8330-24513,1
1382,5135,1716,99022,1349051,1349648,0,1,0,0,0,1,50654-24505-41529,10247
1383,5471,1045,99271,1350204,1350204,0,0,0,0,0,1,-1,
1384,1059,5158,99673,1350305,1350704,0,1,0,0,0,1,6407-50880,1000
1385,3504,3535,100296,1352273,1352867,0,1,0,0,0,1,32127-1147-30773,2
1386,44,3112,100193,1352454,1353244,0,1,0,0,0,1,88-3187-39516-27053,2293
1387,1719,5925,100563,1353196,1353793,0,1,0,0,0,1,15970-1386-59613,2
1388,4516,5796,101828,1354821,1355614,0,1,0,0,0,1,44045-1949-53008-57724,1220
1389,5850,3306,100118,1356691,1357484,0,1,0,0,0,1,58299-51931-50831-28766,1000
1390,2499,5523,100362,1356780,1357574,0,1,0,0,0,1,20654-1973-53008-54406,1220
1391,2879,4692,99326,1358525,1358925,0,1,0,0,0,1,39391-46604,1000
1392,4214,3379,99489,1359296,1360092,0,1,0,0,0,1,39214-51933-50831-29049,1
1393,426,3579,100660,1360065,1360859,0,1,0,0,0,1,2068-1528-12491-31180,1001
1394,3674,4170,101246,1360276,1360873,0,1,0,0,0,1,32382-32195-38730,1040
1395,4417,1179,99452,1362737,1363331,0,1,0,0,0,1,42385-12922-8736,1024
1396,5595,5124,101036,1364825,1365425,0,1,0,0,0,1,55117-55316-50551,20
1397,4176,4097,100934,1364929,1365525,0,1,0,0,0,1,38822-9771-37864,2
1398,5637,4893,99889,1365197,1365793,0,1,0,0,0,1,56787-52684-49291,100
1399,4773,2985,100112,1365703,1366300,0,1,0,0,0,1,47818-48358-25922,1000
1400,1244,5470,100651,1366328,1367124,0,1,0,0,0,1,7678-51554-51631-53990,1024
1401,1725,1480,101410,1368047,1368444,0,1,0,0,0,1,25888-9534,101
1402,5937,961,99327,1369284,1369677,0,1,0,0,0,1,59815-5438,1
1403,4456,3563,99489,1369814,1370612,0,1,0,0,0,1,42855-48358-33994-30998,2000
1404,2151,4375,100887,1369828,1370627,0,1,0,0,0,1,17109-52736-42184-41645,1001
1405,947,4084,101515,1371533,1372128,0,1,0,0,0,1,5347-40730-40625,1000
1406,604,3255,97682,1372102,1372901,0,1,0,0,0,1,9484-52675-23575-28342,1
1407,3207,5705,99370,1372291,1373088,0,1,0,0,0,1,27963-49829-49732-56698,1041
1408,4074,3197,100194,1372692,1373288,0,1,0,0,0,1,37484-32015-27848,1001
1409,252,4161,100786,1374979,1375372,0,1,0,0,0,1,52751-42732,100
1410,2419,2954,100099,1377657,1378454,0,1,0,0,0,1,19871-4570-14131-25616,335
1411,3342,2683,100145,1378353,1379145,0,1,0,0,0,1,28943-23574-52729-22556,1000
1412,2125,5069,101449,1378624,1379023,0,1,0,0,0,1,34413-50062,101
1413,978,2044,100925,1379938,1380735,0,1,0,0,0,1,5563-57824-18047-15923,900
1414,160,3859,100327,1380334,1380933,0,1,0,0,0,1,25736-21687-34482,1000
1415,3379,999,99067,1380459,1381257,0,1,0,0,0,1,29048-32108-3458-5683,94
1416,5225,4397,98714,1381462,1382060,0,1,0,0,0,1,51412-52703-41886,1009
1417,5996,2269,99299,1382072,1382666,0,1,0,0,0,1,60815-8040-18543,5050
1418,2265,58,100211,1382174,1382572,0,1,0,0,0,1,18505-1678,1
1419,1199,2194,100405,1382247,1382848,0,1,0,0,0,1,8657-6543-17704,1
1420,3548,3253,99072,1384162,1384953,0,1,0,0,0,1,30906-52147-50831-28338,1
1421,531,4810,98158,1384197,1384994,0,1,0,0,0,1,2603-52728-48359-48171,2000
1422,4615,5098,100018,1386025,1386620,0,1,0,0,0,1,45651-42660-51910,2000
1423,2655,4131,99395,1386126,1386526,0,1,0,0,0,1,22344-39265,7
1424,914,2326,98136,1388071,1388670,0,1,0,0,0,1,5170-5045-19108,0
1425,3500,5974,100563,1389108,1389908,0,1,0,0,0,1,30487-23772-12863-60634,2000
1426,3300,3658,99916,1389222,1390018,0,1,0,0,0,1,28755-23574-42184-32223,1000
1427,452,169,99056,1390041,1390836,0,1,0,0,0,1,2204-11517-13237-14269,167
1428,3083,3199,100545,1391559,1392158,0,1,0,0,0,1,29279-57970-27864,160
1429,3584,3477,99408,1391669,1392470,0,1,0,0,0,1,31264-5691-27432-30183,1
1430,2681,5641,99558,1391706,1392700,0,1,0,0,0,1,22553-22518-13829-50256-55891,1003
1431,4362,3941,99277,1391781,1392579,0,1,0,0,0,1,41520-48396-42457-42480,1101
1432,4482,4854,100411,1392512,1393110,0,1,0,0,0,1,55175-53008-48644,1219
1433,5557,4354,99899,1393133,1393728,0,1,0,0,0,1,54795-42660-41743,2000
1434,1769,700,99932,1394357,1394954,0,1,0,0,0,1,12896-52733-3746,1
1435,3751,1201,99378,1395002,1395799,0,1,0,0,0,1,33739-56814-13298-7461,1000
1436,5293,3614,98971,1395458,1396258,0,1,0,0,0,1,52341-44168-18089-31704,1007
1437,4903,1318,99558,1395489,1396087,0,1,0,0,0,1,49368-23574-25962,0
1438,5140,1396,101359,1395761,1396353,0,1,0,0,0,1,52610-38777-15712,2
1439,3938,5512,101563,1396186,1397187,0,1,0,0,0,1,35649-31148-41449-60191-54382,3000
1440,358,727,101504,1396834,1397232,0,1,0,0,0,1,1282-20951,1
1441,4966,3564,100906,1399459,1400256,0,1,0,0,0,1,49509-51632-51555-35087,12
1442,902,3218,100565,1402166,1402764,0,1,0,0,0,1,5104-11516-28053,1
1443,10,4020,101436,1405221,1405621,0,1,0,0,0,1,18633-43624,1
1444,5275,817,99509,1406122,1406718,0,1,0,0,0,1,54724-6493-4529,1
1445,5220,5554,99917,1407106,1407902,0,1,0,0,0,1,51363-60286-48201-54788,1002
1446,3571,5706,99149,1407785,1408383,0,1,0,0,0,1,57593-57240-56700,2000
1447,4224,3693,99664,1407859,1408456,0,1,0,0,0,1,48306-50017-32494,0
1448,3572,1645,97805,1409623,1410023,0,1,0,0,0,1,31123-12022,1000
1449,4298,5172,100601,1410827,1411425,0,1,0,0,0,1,40513-42661-51008,2000
1450,5733,181,99088,1411497,1412292,0,1,0,0,0,1,56859-55156-46636-559,1001
1451,5311,470,99311,1414036,1414631,0,1,0,0,0,1,52540-45757-10868,849
1452,4611,2192,102561,1415142,1415737,0,1,0,0,0,1,47248-56448-17685,102
1453,173,3957,101064,1415591,1415986,0,1,0,0,0,1,539-35916,1000
1454,405,4011,101072,1416502,1417299,0,1,0,0,0,1,1910-52753-41836-36832,1001
1455,5368,4490,100467,1417609,1418210,0,1,0,0,0,1,53380-53373-43644,2000
1456,5295,2566,99167,1417735,1418531,0,1,0,0,0,1,52346-35021-38203-21457,1002
1457,1859,3324,99313,1418311,1418906,0,1,0,0,0,1,31146-10585-28812,1
