id,sender_id,receiver_id,amount,start_time
1017,5914,7272,100821,993478
1018,951,3284,99931,994177
1019,552,1189,97988,994417
1020,949,663,101467,994585
1021,712,1962,100166,994931
1022,5916,1708,99304,995453
1023,1897,2600,99496,996991
1024,6573,755,100155,998786
1025,7093,1239,101636,1001523
1026,6242,5918,102085,1001745
1027,5511,3182,98824,1003323
1028,6054,3181,98430,1003588
1029,2532,1164,101378,1003614
1030,1660,4725,100426,1004928
1031,4457,4835,99879,1005217
1032,7333,5432,100196,1005737
1033,4073,1947,100137,1006061
1034,189,2967,99729,1006377
1035,7486,4847,100160,1008409
1036,3910,1226,98802,1009559
1037,5212,5274,100408,1010342
1038,4745,249,98631,1011193
1039,7310,3341,100296,1013439
1040,3766,6593,98189,1015248
1041,5739,7242,100079,1018188
1042,2296,89,100562,1019304
1043,716,5160,100836,1020838
1044,1436,6357,99095,1021370
1045,4261,2776,98339,1025276
1046,2009,792,99250,1025288
1047,157,1785,100901,1026686
1048,2258,7069,99212,1028202
1049,5414,6757,100311,1028737
1050,2037,7239,101339,1028921
1051,2444,5830,98490,1030037
1052,2942,3528,99319,1031168
1053,2451,5203,99467,1032185
1054,5297,5025,99786,1032444
1055,1311,5729,99456,1033083
1056,2459,2936,99424,1033478
1057,2348,6200,101980,1034468
1058,5763,5107,99401,1036146
1059,939,1133,99332,1037417
1060,483,606,100274,1038099
1061,114,4671,98783,1039908
1062,4299,567,100111,1042975
1063,5969,6303,99203,1043914
1064,7351,2627,100081,1044071
1065,1671,6371,101497,1044617
1066,1438,2924,98226,1044733
1067,4350,3728,99259,1046059
1068,6616,3030,100223,1046391
1069,5908,1477,99487,1048632
1070,201,6816,99188,1050470
1071,7093,5660,99167,1051271
1072,6764,7353,100857,1051546
1073,4946,7093,99853,1052929
1074,3601,585,100276,1053600
1075,2771,2197,100116,1054422
1076,772,168,100650,1054813
1077,1557,7014,102236,1056007
1078,6228,4962,99495,1059808
1079,416,6990,100100,1059985
1080,4702,7391,102139,1061068
1081,2096,3803,100092,1061094
1082,6693,16,101911,1062120
1083,4638,2518,100852,1062758
1084,5484,163,98523,1063801
1085,5706,6971,99761,1063828
1086,7011,6415,101175,1066161
1087,3107,2026,100798,1066298
1088,1104,2736,98137,1066975
1089,2755,2084,99358,1067168
1090,6820,6630,98960,1068954
1091,4610,522,99595,1069144
1092,3041,4360,101219,1069366
1093,5385,5323,101698,1069504
1094,3592,1382,99512,1073808
1095,3188,7109,99904,1077339
1096,4970,5098,99219,1078424
1097,6060,3685,98457,1080059
1098,909,1745,99075,1082154
1099,389,5506,99510,1084397
1100,2739,5245,101757,1086572
1101,5312,5804,101469,1087228
1102,7241,6999,99390,1088271
1103,4371,3750,100856,1088822
1104,3627,2644,99964,1089171
1105,6848,5625,101028,1089744
1106,1018,583,98727,1090652
1107,4380,6842,99087,1092248
1108,3435,5800,99633,1093342
1109,608,5362,100919,1093533
1110,3374,2145,98941,1093627
1111,2316,1962,99913,1093809
1112,499,3187,97887,1094214
1113,2346,5226,99652,1094737
1114,7125,4783,99677,1096468
1115,2083,2177,99381,1096767
1116,7270,763,101154,1097021
1117,3651,5154,99327,1097277
1118,6708,5359,100306,1097427
1119,2707,4227,100315,1099714
1120,5432,3731,100874,1100618
1121,7160,5833,100306,1104927
1122,750,3783,101278,1105252
1123,906,3957,98881,1105439
1124,7089,1267,99850,1106004
1125,1660,850,100843,1107371
1126,3000,5994,99911,1109584
1127,634,6080,100996,1110718
1128,4342,6261,100702,1110731
1129,3329,6753,99889,1112186
1130,1008,6093,101080,1113043
1131,6219,338,100625,1115127
1132,3857,4846,101877,1116596
1133,5508,1812,100336,1117559
1134,499,5808,100411,1117948
1135,2456,5377,99937,1118920
1136,1848,3037,100670,1119231
1137,5466,478,100070,1120183
1138,5303,1733,99770,1121666
1139,3554,7170,101864,1124407
1140,1472,4287,100529,1125996
1141,2204,2754,98594,1126179
1142,5399,3193,99172,1129272
1143,7044,3092,98192,1130628
1144,7284,4468,99190,1132444
1145,2224,3492,102019,1134365
1146,5906,2639,100520,1135032
1147,3449,2574,98460,1135254
1148,3775,4115,99580,1135727
1149,2636,2162,100217,1136232
1150,3816,3661,100693,1136473
1151,2950,1893,102343,1136805
1152,5194,4124,100096,1137260
1153,3885,2959,100676,1137312
1154,1970,4834,100353,1138143
1155,5439,5374,101247,1138820
1156,3112,3962,99124,1141226
1157,6278,5936,100278,1141794
1158,773,1367,98946,1143125
1159,374,4530,100718,1145311
1160,6522,80,100789,1146807
1161,6652,962,99678,1147524
1162,2778,3531,99890,1147878
1163,2274,2429,99906,1149005
1164,4769,3961,100735,1149497
1165,6634,1697,99442,1150428
1166,4252,4049,99676,1150669
1167,6609,1156,102269,1151187
1168,5877,2344,100906,1153770
1169,2900,4611,99343,1155072
1170,2151,4840,98864,1156281
1171,180,5718,99954,1159599
1172,1137,4136,100300,1160469
1173,2230,5495,100073,1160497
1174,3002,4647,99863,1160856
1175,6098,1366,100837,1161315
1176,1525,3057,99111,1161685
1177,4466,6350,99437,1161706
1178,5457,5691,100598,1162280
1179,617,279,102304,1162355
1180,5951,2032,97960,1162441
1181,5930,1709,100762,1162490
1182,6927,3963,100078,1163754
1183,6912,3241,98756,1164719
1184,5314,5864,98594,1165094
1185,1765,2084,100523,1168423
1186,469,140,98283,1169373
1187,3719,1915,100081,1170410
1188,3407,2513,100687,1171831
1189,3033,891,102750,1172384
1190,7384,5108,101159,1172438
1191,2291,2579,99803,1172497
1192,1112,5949,99920,1176382
1193,3529,6861,99736,1177953
1194,6072,4875,101133,1178053
1195,2079,1118,100243,1180588
1196,4103,4941,100081,1181143
1197,3628,2915,99932,1181436
1198,3833,6636,99710,1181468
1199,3210,3521,98420,1184008
1200,604,3943,101019,1184620
1201,6099,836,99774,1185306
1202,862,1505,99953,1187516
1203,162,2526,98872,1188579
1204,4593,6417,100385,1190543
1205,1342,4394,101462,1191037
1206,1446,2117,99032,1192548
1207,6540,5604,99869,1192917
1208,944,3858,99918,1194999
1209,3704,5807,100474,1195523
1210,410,1381,100359,1196513
1211,1379,2972,98552,1197366
1212,3212,1720,98774,1198646
1213,1820,4867,99393,1198852
1214,4662,2578,99974,1199120
1215,4310,4236,100610,1199134
1216,5913,4582,98293,1200697
1217,776,5366,99031,1201583
1218,5458,5937,98414,1202449
1219,2511,3522,99398,1203381
1220,5489,5043,99170,1204959
1221,118,5160,101138,1206177
1222,3053,1592,99237,1207641
1223,5834,2813,97911,1208307
1224,5678,3826,100852,1209359
1225,2237,5116,98665,1209389
1226,3871,1211,100592,1209494
1227,6297,4185,99514,1211211
1228,2926,4152,98940,1211251
1229,2706,3468,99973,1212540
1230,7172,1175,98880,1213776
1231,6098,141,99154,1214062
1232,6109,5145,100349,1214170
1233,3114,7081,100727,1214323
1234,1121,4982,98774,1214571
1235,1155,3959,99442,1214657
1236,2913,832,98431,1217248
1237,5962,4408,98802,1218584
1238,6242,4506,100795,1219431
1239,504,3143,97720,1219602
1240,4162,461,101234,1222921
1241,6721,6150,99776,1229235
1242,1336,3362,97940,1229774
1243,2941,7353,100373,1231533
1244,2528,391,99284,1232261
1245,2364,4832,99853,1233321
1246,398,4433,99549,1233371
1247,4966,50,98715,1234502
1248,2611,5821,98912,1235151
1249,6100,559,100250,1236694
1250,4904,2124,99190,1237432
1251,5983,4229,100334,1240829
1252,6350,941,99843,1244024
1253,6696,994,100389,1246567
1254,6081,3952,100214,1248527
1255,1496,2332,100582,1249833
1256,5348,3048,100830,1249939
1257,4527,1069,99964,1250456
1258,1951,3674,102076,1251210
1259,3907,2234,98263,1252405
1260,5967,828,98810,1253872
1261,6118,5296,99515,1255167
1262,1394,295,100486,1255406
1263,841,6974,101227,1257224
1264,4226,5742,100582,1258077
1265,4346,4652,100260,1258124
1266,6607,6418,101425,1258918
1267,476,5715,100806,1260020
1268,6803,6025,100004,1260790
1269,2822,1270,98794,1261033
1270,5921,6804,103480,1261120
1271,1484,3211,100486,1261166
1272,7142,6016,99710,1262273
1273,6665,1417,98565,1262994
1274,2508,4317,100487,1264149
1275,1577,6822,101282,1264861
1276,4578,3161,101821,1265151
1277,3620,2827,99568,1265334
1278,5306,6090,99867,1272819
1279,6146,1657,99995,1273475
1280,6209,7473,99417,1273721
1281,2344,4121,98168,1274717
1282,5513,1983,98376,1275480
1283,1737,5311,98324,1276038
1284,7236,4575,101150,1277063
1285,6481,5049,100707,1277598
1286,7383,3609,100328,1278757
1287,2442,6041,99610,1278872
1288,4974,3525,100271,1280939
1289,7101,7214,102015,1282202
1290,1808,4735,99369,1285951
1291,2872,6747,99535,1286600
1292,4284,5382,97739,1287158
1293,6312,5159,98018,1287250
1294,1742,4995,100491,1288869
1295,6535,1843,100433,1289942
1296,3937,4341,99903,1290286
1297,6605,3336,99844,1290447
1298,647,3918,101986,1290568
1299,2929,2561,100367,1291158
1300,343,3006,100964,1291674
1301,619,707,98565,1294012
1302,3019,2487,101508,1294475
1303,7101,3920,99468,1295452
1304,6873,3425,99976,1295646
1305,361,3467,99117,1296357
1306,7317,2557,99462,1297779
1307,5286,4111,99061,1298263
1308,7416,4891,101540,1298527
1309,1955,3794,99920,1299742
1310,3562,471,98804,1300807
1311,540,5383,100708,1301344
1312,5230,6182,100978,1301768
1313,3200,217,102265,1302873
1314,61,2724,100357,1303067
1315,4405,2063,99573,1304881
1316,1661,6762,100941,1305265
1317,7243,3403,99887,1306696
1318,4514,4783,100082,1306727
1319,2573,7438,100030,1306761
1320,2391,5692,100160,1308585
1321,5798,3693,101971,1308980
1322,1879,3848,100398,1309065
1323,3181,1963,99456,1310691
1324,3231,685,99736,1311236
1325,5989,5983,98533,1311672
1326,6592,320,99983,1312655
1327,4614,6466,100362,1316658
1328,404,3355,99956,1317496
1329,121,756,100704,1317688
1330,1020,3929,100684,1319188
1331,6238,6183,100573,1319287
1332,5020,3787,101767,1319317
1333,7089,7469,100900,1320719
1334,528,6754,99900,1321616
1335,487,5271,100319,1323553
1336,3951,1571,100253,1324113
1337,1619,7113,99815,1326028
1338,6951,1289,101187,1327623
1339,5138,992,102844,1330371
1340,4551,235,99927,1330429
1341,737,4968,100048,1331857
1342,5054,2327,98107,1332235
1343,3703,1620,101027,1333001
1344,6040,6569,100403,1334692
1345,1815,3517,100080,1334946
1346,5677,5147,99861,1335747
1347,4313,311,99954,1336324
1348,198,5003,100884,1337514
1349,4387,3454,99026,1338304
1350,7182,4229,100170,1338471
1351,1849,2825,100358,1339184
1352,5737,6347,100219,1341122
1353,5793,4631,100259,1341482
1354,1887,4460,99833,1342417
1355,4879,7445,98764,1342417
1356,7452,3642,97829,1344046
1357,3384,5018,99309,1344206
1358,7350,3304,100518,1345811
1359,4728,2889,99746,1346107
1360,1102,6913,100381,1346277
1361,404,2779,101153,1346284
1362,7378,4372,98600,1346800
1363,3574,6691,98813,1348257
1364,7086,6736,100175,1349151
1365,2013,5342,100507,1349320
1366,3718,982,100435,1350436
1367,118,240,100496,1350945
1368,1786,3280,100811,1353115
1369,5875,6063,99954,1353151
1370,1466,5957,99524,1354429
1371,806,39,100586,1354864
1372,2741,4749,100615,1359250
1373,3819,122,99190,1361477
1374,2085,7355,99986,1362609
1375,588,6175,99215,1365042
1376,6154,5278,100394,1366708
1377,3536,3460,99574,1366726
1378,2153,6440,99818,1367804
1379,5889,4915,100775,1370473
1380,1353,4487,99040,1371075
1381,430,5119,100522,1372116
1382,2188,7349,99469,1372452
1383,5455,4016,101160,1372756
1384,3880,934,99887,1375141
1385,5898,4106,97656,1375938
1386,475,7432,100200,1378627
1387,5467,4750,98342,1378770
1388,6576,1988,100671,1379722
1389,1857,6394,101379,1380462
1390,3230,6267,100967,1381078
1391,3918,6365,99775,1383696
1392,670,2323,101210,1385931
1393,6558,659,99378,1386556
1394,7184,343,99097,1388316
1395,392,5260,100956,1389879
1396,3375,706,98298,1390267
1397,5936,5044,100843,1390624
1398,2733,305,100128,1393866
1399,1611,1528,100617,1396311
1400,2706,5703,101543,1396499
1401,3360,1178,100630,1396761
1402,4499,4053,98477,1397677
1403,4741,4525,99726,1397850
1404,6557,6286,99462,1399313
1405,3905,6391,98571,1399693
1406,837,4790,100976,1403322
1407,7002,1170,99709,1403509
1408,1505,5445,99193,1405027
1409,861,5346,100075,1405184
1410,4526,6646,99005,1405304
1411,175,7412,102133,1407867
1412,2349,3326,100793,1408462
1413,198,1713,100626,1409022
1414,1212,968,99985,1409822
1415,2365,5761,97976,1410935
1416,3738,1346,100068,1411585
1417,6616,3895,99414,1411596
1418,3933,4215,98133,1411655
1419,6210,6358,100436,1411968
1420,1243,1035,99908,1412236
1421,7335,1980,101740,1413162
1422,6188,6569,99627,1415011
1423,6888,1143,100156,1420932
1424,6237,6105,99823,1421240
1425,5662,3731,100385,1421595
1426,1480,3449,99749,1423236
1427,2078,6167,101213,1424106
1428,4087,1631,101189,1424850
1429,6995,2430,100650,1425094
1430,1767,2518,101016,1429240
1431,2423,6041,101064,1429747
1432,6155,2014,98916,1430207
1433,3736,1607,98526,1431192
1434,985,575,101004,1434236
1435,5965,6577,99250,1434497
1436,6412,4033,102718,1434974
1437,3777,4031,101349,1435116
1438,2439,2499,99986,1435391
1439,6263,3759,99096,1440705
1440,4070,3493,99664,1443147
1441,6028,2662,100824,1444920
1442,4923,1352,100225,1445261
1443,721,5050,99823,1447183
1444,5297,1545,100353,1449187
1445,4356,1149,99374,1456688
1446,1517,894,100684,1456901
1447,3796,2996,98655,1457048
1448,4030,6737,97682,1457535
1449,7290,5696,99476,1458528
1450,3751,4046,99612,1459172
1451,2792,888,99781,1459754
1452,7030,1412,98988,1460261
1453,4114,7361,99529,1460390
1454,6339,4038,98789,1460979
1455,5615,811,99822,1461084
1456,3662,2645,99895,1461990
1457,1060,254,99047,1465916
1458,4000,4808,100202,1466854
1459,7194,1351,98104,1468630
1460,200,1345,100642,1468935
1461,1612,4854,100974,1470887
1462,5217,5104,100883,1471072
1463,529,2684,100835,1471588
1464,3044,5593,100137,1471654
1465,4682,4283,98429,1477440
1466,6688,5667,99686,1477554
1467,6564,4498,101675,1478669
1468,4971,4934,98366,1478947
1469,4079,1310,100137,1479240
1470,4482,6890,99139,1479839
1471,659,5341,99784,1480230
1472,6054,3686,99975,1480312
1473,5240,7181,100101,1483032
1474,2346,3640,99087,1485084
1475,5501,1948,99129,1486649
1476,2954,3137,100515,1487117
1477,1662,6663,100908,1488897
1478,7129,162,99962,1491200
1479,1134,291,99133,1491251
1480,5299,7189,99386,1492642
1481,3297,4129,100036,1494318
1482,5370,7093,98338,1494371
1483,5724,2466,99349,1495005
1484,6273,6953,99150,1496855
1485,2053,3074,99964,1497250
1486,5274,6882,98926,1497669
1487,7097,2810,100674,1499010
1488,6278,5800,100479,1499585
1489,5632,528,99848,1500228
1490,6991,6719,99899,1500924
1491,949,248,98967,1503424
1492,61,6044,98590,1505322
1493,6527,1585,100104,1505555
1494,2235,3742,99525,1508208
1495,3975,1081,100752,1509983
1496,3857,2136,101078,1510705
1497,3238,4942,99917,1510993
1498,7174,4340,99508,1511474
1499,226,1956,100463,1511545
1500,1813,716,100304,1512016
1501,1183,6110,99408,1512225
1502,3176,1224,99201,1513474
1503,5858,3201,99668,1513533
1504,3676,4766,98674,1514513
1505,438,3703,98296,1514551
1506,627,5458,98554,1516649
1507,4839,7284,99290,1516693
1508,4132,3924,99958,1517297
1509,4677,876,100428,1517480
1510,2430,4943,99095,1520034
1511,5732,4047,99831,1520591
1512,1058,6786,98955,1521316
1513,2686,1046,99933,1521380
1514,6377,2369,98164,1522713
1515,1704,3957,100501,1523281
1516,773,1805,99381,1524383
1517,225,2891,98801,1525360
1518,1317,7097,100938,1525687
1519,4926,7345,100256,1526622
1520,1609,4280,100521,1530201
1521,454,6815,99149,1530620
1522,1348,1034,100824,1530914
1523,5597,5995,99816,1531518
1524,6734,6393,98402,1531625
1525,385,1494,100750,1532753
1526,3549,105,100982,1533419
1527,735,5020,99267,1533633
1528,6287,4185,99709,1536685
1529,7188,6703,101652,1536881
1530,3442,6976,100916,1540656
1531,4418,5442,99700,1542024
1532,3611,3462,100281,1542071
1533,252,1821,100262,1543239
1534,672,3841,103036,1545121
1535,4100,479,100704,1545468
1536,6505,4394,99664,1545936
1537,1155,653,99501,1545946
1538,4425,3657,101171,1547256
1539,6669,3712,100838,1547554
1540,5049,6163,101774,1547597
1541,685,1654,100108,1549080
1542,7140,4703,100771,1549697
1543,3406,2042,99404,1550919
1544,4777,5037,99357,1552757
1545,5959,4782,98556,1554004
1546,7229,2409,99759,1554165
1547,3026,2685,101216,1554187
1548,1665,6896,100976,1554240
1549,6833,1494,100268,1555424
1550,6296,1299,99800,1558402
1551,1625,595,99346,1558696
1552,2420,244,101287,1559202
1553,3690,3556,97860,1559813
1554,6926,5040,100388,1561867
1555,360,5341,99791,1562154
1556,5766,6091,101345,1562234
1557,6879,4624,99168,1563324
1558,3841,5413,100003,1563626
1559,6679,4084,99572,1564070
1560,1638,830,99150,1564494
1561,201,3300,99831,1565076
1562,740,3723,101052,1565941
1563,3700,3239,101105,1567098
1564,2775,2822,98760,1567896
1565,2632,3760,100526,1567961
1566,3313,3300,100681,1568560
1567,2396,1087,99616,1568823
1568,1910,6298,100548,1569422
1569,2740,5964,99129,1572523
1570,5684,338,100554,1572562
1571,828,3075,99486,1573876
1572,5069,270,100081,1574088
1573,6780,3869,100201,1574639
1574,7141,4138,100332,1576480
1575,6716,6906,100296,1577311
1576,4179,1748,100923,1579883
1577,6558,3385,100446,1580144
1578,2950,599,100166,1580246
1579,686,4696,100587,1582208
1580,7161,2776,101447,1582670
1581,5072,6008,100357,1583401
1582,7030,5892,99550,1583706
1583,6947,2975,99659,1584569
1584,7072,498,100120,1586913
1585,3712,64,101341,1587314
1586,980,7177,98952,1587909
1587,4812,175,99555,1588309
1588,7391,6694,98916,1588315
1589,2746,6168,100118,1591609
1590,3826,5401,100475,1593822
1591,5453,7349,99752,1596406
1592,4755,2479,100329,1596941
1593,1721,6943,100333,1597797
1594,4664,1906,100596,1598481
1595,649,761,101300,1600724
1596,3394,1035,98470,1601374
1597,4760,6328,101097,1601426
1598,6753,1113,100960,1601472
1599,5445,6431,99525,1604932
1600,5721,6057,99621,1605893
1601,1389,1071,99621,1606117
1602,5981,844,97159,1606863
1603,5981,7446,101486,1608642
1604,6310,63,98727,1609114
1605,3028,7399,100368,1609439
1606,3922,1138,100329,1610217
1607,3601,304,98334,1611045
1608,969,6569,99342,1612372
1609,5215,1766,100632,1613138
1610,6363,3626,100803,1615492
1611,2259,2260,100367,1615692
1612,997,4600,100972,1615829
1613,3873,6821,99823,1616623
1614,5434,5196,101636,1616905
1615,2831,1019,100681,1617883
1616,2059,5829,99927,1620975
1617,5686,6030,100668,1622722
1618,7171,1643,100160,1622811
1619,2548,5885,98321,1623505
1620,314,4176,100696,1627428
1621,1913,1115,100248,1628346
1622,5451,625,100863,1628689
1623,154,6119,100636,1630375
1624,11,4770,98392,1631123
1625,6463,4187,98453,1632629
1626,4231,6663,98719,1632983
1627,4099,3152,99519,1633802
1628,4222,4712,99036,1633980
1629,262,352,101190,1634386
1630,5488,2274,101527,1634436
1631,6994,3605,101702,1634812
1632,4065,1110,99118,1636296
1633,1735,5046,99857,1637366
1634,2781,5123,100084,1639189
1635,3770,5982,99468,1642808
1636,3708,1753,100886,1643234
1637,4551,5680,99805,1643865
1638,6436,3839,99947,1645070
1639,6087,5243,98057,1645114
1640,3079,7352,101688,1646857
1641,2867,2772,98967,1648393
1642,6495,768,99702,1648715
1643,4176,1548,98241,1650626
1644,5117,6250,100256,1651812
1645,2128,6910,100342,1651911
1646,6098,5913,99745,1651934
1647,622,1013,98119,1653224
1648,6817,4749,99006,1653508
1649,358,5132,99527,1654039
1650,785,1423,98872,1655083
1651,5077,5468,99771,1655747
1652,629,4961,101072,1656895
1653,782,3715,99361,1660702
1654,7497,366,101068,1661651
1655,5048,2864,99315,1661756
1656,4259,6972,100271,1662431
1657,678,4758,101624,1663376
1658,4290,5969,100183,1664209
1659,690,1578,99791,1667492
1660,3155,1462,97404,1671194
1661,6388,5312,99946,1673253
1662,940,6863,101326,1673325
1663,7259,3902,100531,1674595
1664,4047,3717,102332,1678115
1665,2723,4120,98063,1678664
1666,3208,3686,97859,1679297
1667,6130,4645,101573,1680041
1668,3763,5574,100866,1680589
1669,5172,1464,99265,1684391
1670,4573,1011,100699,1685097
1671,7159,4165,100138,1685273
1672,4079,3906,101292,1686210
1673,2034,4815,100234,1688130
1674,1704,3289,102779,1688969
1675,5753,2687,99154,1689627
1676,759,6434,100416,1689674
1677,3792,3022,99617,1691818
1678,5444,4245,100495,1692707
1679,2067,7024,99909,1693636
1680,6956,754,99922,1693813
1681,762,6873,100261,1694660
1682,6542,6498,100790,1696008
1683,5623,2508,99618,1696461
1684,4726,4556,99106,1698411
1685,4976,5357,100511,1698656
1686,1390,3805,100968,1701478
1687,2366,2412,99392,1702213
1688,3862,3708,99341,1703499
1689,3999,339,100201,1704229
1690,3571,6820,99912,1704360
1691,4612,7197,97113,1705242
1692,4766,326,99122,1705296
1693,4039,536,101079,1706310
1694,411,4798,101243,1707205
1695,3301,2060,101604,1707651
1696,4082,5541,102772,1707766
1697,3648,7448,98226,1707781
1698,629,5889,99656,1708030
1699,3535,1065,98420,1708281
1700,3905,6241,99745,1708303
1701,4660,6948,99842,1708757
1702,291,2740,100045,1710093
1703,1330,6741,99188,1711220
1704,3216,1364,98995,1711643
1705,916,1074,98795,1712141
1706,326,1326,99892,1712162
1707,1997,2936,101772,1712200
1708,872,6618,101031,1713044
1709,4747,4334,100163,1714487
1710,5551,1309,99742,1716218
1711,2604,2364,99332,1717095
1712,1142,5112,100403,1718115
1713,3428,4795,97716,1718417
1714,5225,1031,100365,1720442
1715,27,3258,100700,1720932
1716,6278,336,98965,1721379
1717,3945,5172,101342,1721380
1718,398,3818,99604,1722272
1719,3186,7438,100748,1722567
1720,6921,99,100977,1723476
1721,7482,5424,100797,1723925
1722,473,2118,101266,1726874
1723,2787,3474,101123,1728390
1724,110,395,100797,1728549
1725,5244,5262,98427,1729412
1726,1835,3947,101347,1732335
1727,5926,882,99292,1736871
1728,7289,6001,100268,1737425
1729,2738,2735,97964,1737546
1730,6412,5783,99972,1742860
1731,2155,3442,100989,1745211
1732,4211,3527,98237,1745363
1733,5669,1069,100620,1746201
1734,1435,339,99922,1747656
1735,6102,6324,100411,1747920
1736,3966,2566,99805,1748001
1737,7403,3393,100315,1748324
1738,892,120,101179,1748879
1739,6601,7206,99332,1749246
1740,3756,3524,100684,1749569
1741,1337,1382,99997,1749870
1742,657,6651,101654,1751850
1743,909,2089,99134,1753587
1744,6970,4491,98726,1755560
1745,4428,1165,99262,1755563
1746,4869,6583,101375,1756223
1747,3840,5930,100207,1756928
1748,1867,1285,98973,1757112
1749,3384,6272,100246,1758364
1750,3470,5420,99747,1758494
1751,280,6475,99648,1758979
1752,2765,3527,100065,1759623
1753,4647,217,101979,1760439
1754,4399,7465,99294,1760709
1755,5673,4142,98404,1761435
1756,2664,2454,98991,1762138
1757,1419,1861,100595,1762801
1758,6520,3041,101324,1764006
1759,6770,3086,101637,1765773
1760,2193,7075,100198,1766471
1761,5309,4775,100096,1767990
1762,7286,3472,99083,1768004
1763,5451,4909,100042,1768190
1764,736,2875,100234,1769005
1765,1576,1724,99703,1771060
1766,349,3828,99858,1772273
1767,6594,4711,98644,1774152
1768,2856,6340,100266,1776715
1769,5615,887,101626,1776772
1770,5207,6025,101053,1777086
1771,7161,4192,100103,1777439
1772,1897,166,99383,1778178
1773,7080,1380,102005,1779051
1774,1538,7483,100964,1779438
1775,5837,378,98125,1779561
1776,5294,3614,101319,1781327
1777,4669,6785,99284,1782047
1778,2595,1101,100116,1782726
1779,350,741,101271,1783195
1780,5346,4215,100486,1784173
1781,7274,5073,100461,1784665
1782,2708,956,100400,1784735
1783,4768,6926,101517,1785293
1784,4174,739,99887,1785570
1785,5822,1044,98756,1786187
1786,6236,5903,99857,1786622
1787,2069,1528,100370,1787368
1788,1691,1476,99159,1788248
1789,472,306,101469,1789287
1790,7431,7489,99815,1789427
1791,1861,2481,99630,1789954
1792,7197,3826,100299,1790193
1793,1235,984,101473,1793177
1794,2859,6319,100195,1794082
1795,7415,6502,99335,1800258
1796,6445,4411,101049,1800982
1797,1963,6478,99889,1802521
1798,355,3647,99235,1802583
1799,2467,1806,100513,1804399
1800,7385,2815,102480,1805977
1801,5484,4494,99747,1806085
1802,3494,5753,101361,1806807
1803,2150,996,99110,1810806
1804,3112,4646,97468,1811036
1805,943,3610,99765,1811082
1806,1657,6087,100423,1811629
1807,1766,686,100857,1811649
1808,1243,7371,101150,1812279
1809,6359,2735,98602,1813253
1810,1110,6074,100924,1816400
1811,6184,3150,99522,1817090
1812,2130,5936,99181,1817302
1813,7367,6965,101431,1818756
1814,16,6605,99742,1819397
1815,1238,1335,99882,1819586
1816,1265,980,99835,1820061
1817,4927,4849,100433,1820290
1818,1328,1423,98857,1820435
1819,1954,1483,100306,1823373
1820,4683,2084,99674,1823846
1821,2008,6815,98937,1824811
1822,7101,7335,100097,1824858
1823,1241,3405,100218,1825538
1824,5560,1385,99608,1825556
1825,2525,6482,100311,1825580
1826,6168,5773,99175,1826041
1827,6274,61,100724,1826760
1828,2532,5229,100208,1826766
1829,373,1389,99313,1827254
1830,461,5760,100311,1827809
1831,5330,4826,99474,1828545
1832,1101,5968,99589,1830440
1833,3960,3240,99213,1830519
1834,6863,10,100000,1833041
1835,3531,2100,99825,1834382
1836,2963,7328,100554,1837283
1837,3789,7461,99295,1839006
1838,1274,1981,98406,1841577
1839,5103,3312,100265,1842095
1840,3215,5790,100179,1842441
1841,387,1446,98725,1842476
1842,764,5056,99532,1845136
1843,1393,2902,100109,1847527
1844,6751,248,99743,1850267
1845,4723,4249,100130,1851730
1846,406,7006,98658,1851800
1847,550,3304,100113,1852652
1848,5430,3354,100709,1852691
1849,2126,171,101117,1855919
1850,2396,3974,99370,1857269
1851,3306,5323,100464,1861968
1852,794,1974,99360,1862724
1853,6474,426,99168,1862838
1854,1723,6502,100254,1862983
1855,2502,3747,99876,1863830
1856,7258,5731,98928,1864104
1857,6753,381,101602,1864269
1858,4787,6301,100207,1865558
1859,290,3666,100486,1865624
1860,4001,3347,100344,1866111
1861,6346,5981,99904,1866469
1862,4028,6436,100999,1869271
1863,1846,4890,100203,1869817
1864,207,1319,101209,1869949
1865,375,6078,99198,1870154
1866,2488,6406,100286,1870616
1867,6968,3777,97778,1871045
1868,5624,800,99155,1871246
1869,6769,262,100109,1872771
1870,2520,1200,100226,1873725
1871,6885,1299,101029,1873988
1872,1822,6382,100112,1876590
1873,5371,4590,98606,1876703
1874,3213,4117,101088,1879041
1875,5139,2746,100204,1879822
1876,5426,2285,98839,1880461
1877,2756,4637,99979,1880854
1878,1161,1014,101227,1881388
1879,3032,2255,100070,1881400
1880,7031,2106,100628,1881462
1881,6788,2044,100903,1881926
1882,1300,1609,100642,1882631
1883,2718,5633,99332,1883183
1884,7406,6245,101055,1886357
1885,751,6634,100713,1886575
1886,1903,5331,99189,1886865
1887,6473,2626,98777,1888635
1888,6659,2270,99626,1889515
1889,4195,4314,101280,1890345
1890,4074,2195,99121,1890800
1891,2805,5697,101578,1891801
1892,2431,70,101198,1893343
1893,716,3277,99253,1893749
1894,6704,5364,100664,1895137
1895,990,5602,100252,1896245
1896,5526,629,101553,1896377
1897,1776,2511,98255,1896997
1898,6708,6652,98717,1897528
1899,3621,6497,100023,1899208
1900,1106,3951,101413,1899272
1901,1209,3240,99026,1899948
1902,6459,7141,100505,1901176
1903,5568,2814,97936,1901977
1904,298,510,99580,1902042
1905,1698,589,99925,1902843
1906,1713,4275,100273,1903501
